precinct,pct_obama,pct_romney,total_votes,pct_hisp,county
106,0.437443744,0.550855086,2222,0.100145985,lee
30,0.43797954,0.557544757,1564,0.007936508,lee
13,0.438039216,0.551372549,2550,0.085100598,lee
104,0.439506173,0.552592593,2025,0.090126292,lee
14,0.441226576,0.550255537,1174,0.018708509,lee
66,0.44157521,0.547449968,1549,0.080631025,lee
29,0.442221111,0.549274637,1999,0.133729569,lee
19,0.442767296,0.552201258,795,0.13868066,lee
68,0.445615716,0.53905127,2087,0.034238823,lee
34,0.448334036,0.535638971,2371,0.058678366,lee
31,0.448939319,0.540700543,2027,0.053,lee
111,0.45,0.538571429,1400,0.158420139,lee
108,0.454660481,0.529734289,2371,0.158656331,lee
105,0.458437033,0.532105525,2009,0.123104371,lee
26,0.459365709,0.529236868,2018,0.111075441,lee
103,0.461448598,0.525700935,2568,0.120122238,lee
120,0.464468184,0.515559684,2153,0.097521982,lee
99,0.466960352,0.519022827,2497,0.11200667,lee
20,0.468210718,0.524523161,2202,0.07486631,lee
115,0.468552132,0.519206416,2369,0.12800418,lee
92,0.471944658,0.518063028,2602,0.141890133,lee
109,0.480802048,0.505546075,2344,0.134813211,lee
113,0.481767956,0.50441989,1810,0.170645161,lee
48,0.482352941,0.506288032,2465,0.04031576,lee
46,0.482734566,0.504011161,2867,0.076324379,lee
114,0.490990991,0.504004004,1998,0.15728673,lee
61,0.498073218,0.49132948,2076,0.167447673,lee
56,0.505715841,0.484485574,1837,0.188764045,lee
77,0.507585609,0.483745124,2307,0.120401338,lee
59,0.511572981,0.476145489,2117,0.094151213,lee
78,0.512215321,0.477846791,2415,0.197154472,lee
47,0.521976026,0.46349437,2753,0.107663376,lee
110,0.525655644,0.464082098,1754,0.178681244,lee
89,0.536222072,0.450914015,1477,0.199760288,lee
50,0.544652129,0.444444444,1926,0.203932762,lee
6,0.549913941,0.439759036,1162,0.192462312,lee
58,0.558776167,0.426731079,1863,0.183026585,lee
9,0.560455897,0.426164519,2018,0.164828614,lee
53,0.561657514,0.422865701,2003,0.242568704,lee
4,0.593487913,0.396151949,2027,0.224026969,lee
52,0.602836879,0.386968085,2256,0.253739462,lee
42,0.624329897,0.363298969,2425,0.206138231,lee
3,0.630157171,0.356581532,2036,0.258289703,lee
51,0.683168317,0.299729973,2222,0.257035647,lee
8,0.778718259,0.213220476,2481,0.054828151,lee
32,0.798142915,0.194186516,2477,0.095478656,lee
7,0.882378662,0.113686052,2287,0.115894936,lee
373,0,1,1,0.333333333,miami-dade
844,0,1,3,0,miami-dade
796,0.105263158,0.894736842,57,0.834710744,miami-dade
10,0.166666667,0.833333333,42,0.291666667,miami-dade
848,0.249201278,0.747603834,313,0.474814203,miami-dade
935,0.25,0.75,4,0.716612378,miami-dade
390,0.252140411,0.743578767,2336,0.822298563,miami-dade
707,0.253283302,0.739212008,533,0.726161369,miami-dade
1,0.269315673,0.72406181,453,0.2272,miami-dade
451,0.278024691,0.71654321,2025,0.885714286,miami-dade
413,0.278409091,0.716382576,2112,0.864747756,miami-dade
419,0.282700422,0.713080169,948,0.831395349,miami-dade
325,0.286885246,0.706088993,854,0.85952381,miami-dade
618,0.288854003,0.700156986,637,0.341991342,miami-dade
317,0.304307974,0.685609533,1091,0.829065301,miami-dade
770,0.305135952,0.690332326,662,0.775229358,miami-dade
352,0.306540583,0.689125296,2538,0.739233038,miami-dade
611,0.308445532,0.685434517,817,0.529012023,miami-dade
459,0.309659091,0.6875,704,0.845336482,miami-dade
412,0.310708899,0.682126697,2652,0.84929078,miami-dade
718,0.310825295,0.685959271,933,0.729981378,miami-dade
354,0.31212485,0.683073229,833,0.857027464,miami-dade
439,0.31276901,0.681850789,2788,0.865865866,miami-dade
720,0.313479624,0.682131661,1595,0.656840934,miami-dade
440,0.31655225,0.680396644,1311,0.826132223,miami-dade
437,0.318634424,0.676386913,1406,0.864720195,miami-dade
402,0.318888606,0.674228906,3923,0.890765361,miami-dade
420,0.324714372,0.669272399,1663,0.855598789,miami-dade
369,0.325,0.675,40,0.818181818,miami-dade
438,0.328804348,0.666847826,1840,0.867718903,miami-dade
714,0.332026144,0.660784314,1530,0.777055272,miami-dade
930,0.333333333,0.666666667,9,0.431791222,miami-dade
318,0.334717608,0.657807309,1204,0.864720653,miami-dade
433,0.337597726,0.654584222,1407,0.825513196,miami-dade
449,0.337931034,0.658128079,1015,0.8684573,miami-dade
716,0.338489536,0.656960874,1099,0.76050885,miami-dade
726,0.340898345,0.654373522,2115,0.779661017,miami-dade
617,0.342524272,0.655145631,2575,0.444968553,miami-dade
779,0.343283582,0.656716418,134,0.758652947,miami-dade
457,0.343949045,0.656050955,785,0.886269888,miami-dade
331,0.348887294,0.646087581,1393,0.885881267,miami-dade
422,0.349142281,0.649848638,991,0.825863336,miami-dade
421,0.350434783,0.645217391,2300,0.844933921,miami-dade
581,0.352760736,0.63803681,326,0.901429276,miami-dade
301,0.35360556,0.635099913,1151,0.690953248,miami-dade
989,0.357142857,0.642857143,14,0.583333333,miami-dade
723,0.358126722,0.63728191,1089,0.654230163,miami-dade
314,0.360185185,0.636111111,1080,0.822727273,miami-dade
423,0.360955056,0.636235955,1424,0.822734101,miami-dade
914,0.362589928,0.633093525,695,0.313199105,miami-dade
47,0.362637363,0.637362637,273,0.06424581,miami-dade
715,0.362793572,0.629171817,1618,0.747497725,miami-dade
608,0.365466748,0.629652227,1639,0.531842489,miami-dade
385,0.365704287,0.630358705,2286,0.83945323,miami-dade
751,0.367752184,0.625099285,1259,0.5158831,miami-dade
436,0.367984694,0.624362245,1568,0.837066315,miami-dade
974,0.368888889,0.626666667,225,0.885459534,miami-dade
316,0.368956743,0.627650551,1179,0.841414718,miami-dade
407,0.369244136,0.624674196,1151,0.880706026,miami-dade
307,0.369565217,0.621980676,1656,0.676930147,miami-dade
991,0.36984127,0.628571429,630,0.89251844,miami-dade
725,0.370609319,0.62078853,1395,0.687467226,miami-dade
379,0.373255814,0.622093023,860,0.889239259,miami-dade
414,0.374711316,0.620092379,1732,0.871330724,miami-dade
554,0.375,0.620404412,1088,0.864976415,miami-dade
791,0.375,0.625,24,0.63121547,miami-dade
852,0.375,0.625,16,0.55,miami-dade
712,0.375641026,0.619871795,1560,0.762189512,miami-dade
441,0.376732972,0.618444846,1659,0.801479655,miami-dade
992,0.37755102,0.612244898,392,0.928994083,miami-dade
6,0.377750611,0.614914425,818,0.198850575,miami-dade
615,0.37784522,0.618361153,1318,0.463601533,miami-dade
330,0.378640777,0.615291262,824,0.893617021,miami-dade
308,0.37921078,0.613089509,1039,0.683979517,miami-dade
434,0.379334749,0.615003539,1413,0.797498797,miami-dade
427,0.381244522,0.613496933,1141,0.863599677,miami-dade
761,0.381526104,0.614457831,498,0.770235819,miami-dade
809,0.382352941,0.610294118,272,0.3075,miami-dade
377,0.384267631,0.611211573,1106,0.873966259,miami-dade
302,0.385072095,0.608142494,1179,0.729290742,miami-dade
328,0.385139319,0.611764706,1615,0.863233847,miami-dade
418,0.386201427,0.609833466,1261,0.816993464,miami-dade
808,0.389030612,0.608418367,784,0.306818182,miami-dade
315,0.390889052,0.604702425,1361,0.839902676,miami-dade
773,0.391528926,0.601756198,1936,0.874522293,miami-dade
378,0.392220421,0.599675851,617,0.882828283,miami-dade
710,0.393455099,0.603500761,1314,0.764056225,miami-dade
713,0.394134897,0.59941349,1705,0.826168929,miami-dade
329,0.394199785,0.603651987,931,0.047619048,miami-dade
626,0.394514768,0.605485232,474,0.344067797,miami-dade
614,0.395127119,0.598516949,944,0.476072607,miami-dade
389,0.398353062,0.595470921,1943,0.787532637,miami-dade
357,0.399134199,0.592207792,1155,0.834498834,miami-dade
52,0.4,0.6,5,1,miami-dade
460,0.4,0.6,35,0.826086957,miami-dade
750,0.401345291,0.593049327,1784,0.579867179,miami-dade
381,0.401425178,0.596199525,421,0.890867318,miami-dade
346,0.403749099,0.590483057,1387,0.555135135,miami-dade
559,0.404069767,0.593023256,1032,0.858103564,miami-dade
51,0.404881101,0.588235294,1598,0.517226277,miami-dade
431,0.405978785,0.585342334,1037,0.717092338,miami-dade
353,0.406436629,0.590245521,3014,0.880158033,miami-dade
430,0.406479218,0.591687042,1636,0.811046512,miami-dade
356,0.407079646,0.592920354,113,0.741237882,miami-dade
456,0.408,0.592,250,0.571428571,miami-dade
424,0.408830275,0.583142202,1744,0.859840232,miami-dade
332,0.409090909,0.587320574,836,0.878648233,miami-dade
616,0.41025641,0.58709107,1131,0.392805755,miami-dade
706,0.410354223,0.583106267,1835,0.838709677,miami-dade
901,0.411721612,0.581684982,1365,0.463740458,miami-dade
777,0.412078153,0.58259325,563,0.62994012,miami-dade
338,0.413068845,0.581096849,1714,0.871349096,miami-dade
435,0.413985149,0.581683168,1616,0.859177859,miami-dade
319,0.414117647,0.583529412,850,0.850105559,miami-dade
733,0.414827891,0.578552515,2266,0.739401127,miami-dade
426,0.415048544,0.576860841,1236,0.819516408,miami-dade
429,0.415773354,0.579632466,1306,0.675443618,miami-dade
941,0.417177914,0.561349693,326,0.403189066,miami-dade
310,0.418193717,0.57526178,1528,0.831284443,miami-dade
704,0.419179735,0.576598311,1658,0.836929461,miami-dade
337,0.419302949,0.571581769,1865,0.863164721,miami-dade
913,0.419439008,0.571428571,1533,0.408060453,miami-dade
552,0.421052632,0.576754386,456,0.876480541,miami-dade
409,0.421434327,0.575342466,1241,0.827276439,miami-dade
830,0.423664122,0.564885496,262,0.559841741,miami-dade
708,0.425483504,0.563139932,879,0.798034934,miami-dade
368,0.426073926,0.570929071,2002,0.877355837,miami-dade
748,0.426638918,0.568158169,961,0.640904807,miami-dade
602,0.427812223,0.569530558,1129,0.585024493,miami-dade
432,0.428099174,0.561157025,1210,0.792179968,miami-dade
734,0.43,0.565,800,0.656,miami-dade
970,0.431034483,0.568965517,580,0.785714286,miami-dade
428,0.431192661,0.561301084,1199,0.827488688,miami-dade
375,0.431865828,0.561844864,477,0.893496701,miami-dade
326,0.432781591,0.562373839,2477,0.859202714,miami-dade
797,0.432972973,0.563783784,3700,0.784486053,miami-dade
613,0.433416046,0.557485525,1209,0.443456163,miami-dade
553,0.435813035,0.55957867,1519,0.875933372,miami-dade
630,0.435917114,0.556408289,1303,0.388546798,miami-dade
601,0.436296296,0.557777778,1350,0.590724638,miami-dade
320,0.438303954,0.55740829,2099,0.87863464,miami-dade
333,0.438818565,0.556962025,948,0.878435518,miami-dade
548,0.439267887,0.552412646,1202,0.877202349,miami-dade
850,0.439393939,0.553030303,264,0.379518072,miami-dade
362,0.439509954,0.558192956,1306,0.899163569,miami-dade
557,0.440099317,0.554314091,1611,0.875209661,miami-dade
442,0.440961338,0.555903866,957,0.883248731,miami-dade
628,0.441237113,0.553608247,970,0.352253756,miami-dade
572,0.444697834,0.545039909,877,0.801369863,miami-dade
444,0.445149017,0.553582752,1577,0.890749267,miami-dade
622,0.445378151,0.546218487,119,0.5,miami-dade
653,0.445848375,0.539711191,554,0.406779661,miami-dade
702,0.446108759,0.54672745,3071,0.79321892,miami-dade
461,0.446255872,0.550151976,3619,0.858861789,miami-dade
631,0.446293495,0.549167927,661,0.317191283,miami-dade
755,0.446467589,0.544064093,1373,0.489044698,miami-dade
399,0.446654611,0.549728752,553,0.836443469,miami-dade
425,0.447096774,0.550322581,1550,0.869763206,miami-dade
760,0.448424069,0.538681948,698,0.489000629,miami-dade
731,0.448433919,0.545454545,1309,0.758733624,miami-dade
372,0.449438202,0.543539326,712,0.798519737,miami-dade
652,0.449494949,0.550505051,396,0.59280303,miami-dade
573,0.449651678,0.546548448,1579,0.787510841,miami-dade
382,0.451342282,0.546979866,596,0.850204798,miami-dade
29,0.45398773,0.539000876,1141,0.234455959,miami-dade
405,0.454607046,0.538617886,1476,0.880676329,miami-dade
650,0.457575758,0.539393939,330,0.293398533,miami-dade
509,0.457733813,0.539568345,1112,0.882842865,miami-dade
994,0.458259325,0.539964476,563,0.835411471,miami-dade
701,0.458865611,0.5370465,1957,0.841954935,miami-dade
853,0.45951417,0.534412955,988,0.603814714,miami-dade
339,0.459560793,0.538296733,1867,0.874707944,miami-dade
670,0.460386473,0.536714976,2070,0.864516129,miami-dade
575,0.460435213,0.537091988,2022,0.863356053,miami-dade
336,0.461154669,0.534568781,1403,0.873939394,miami-dade
576,0.462526767,0.531049251,1868,0.802536853,miami-dade
623,0.462555066,0.515418502,227,0.399371069,miami-dade
749,0.463430013,0.530895334,1586,0.52245509,miami-dade
805,0.465299685,0.52681388,634,0.678437265,miami-dade
342,0.465959328,0.527851459,1131,0.87591623,miami-dade
398,0.466129032,0.532258065,620,0.822025565,miami-dade
3,0.468253968,0.521825397,1512,0.250213129,miami-dade
348,0.46884273,0.522255193,337,0.830584708,miami-dade
705,0.469320066,0.520176893,1809,0.813793103,miami-dade
510,0.46978852,0.525679758,662,0.879361914,miami-dade
556,0.471413161,0.524811219,1854,0.882352941,miami-dade
324,0.471453287,0.528546713,1156,0.907639681,miami-dade
560,0.472111554,0.523904382,1506,0.859583952,miami-dade
574,0.473992198,0.520806242,1538,0.839347079,miami-dade
25,0.475559238,0.521126761,1207,0.418678526,miami-dade
311,0.476496784,0.520039584,2021,0.870447761,miami-dade
306,0.47678703,0.518791452,1357,0.689555126,miami-dade
711,0.477292965,0.516028495,2246,0.691820276,miami-dade
417,0.477545576,0.515340151,2249,0.8404303,miami-dade
102,0.478005865,0.520737327,2387,0.283200908,miami-dade
345,0.478018144,0.516399163,1433,0.5,miami-dade
627,0.478036176,0.514211886,1161,0.393225331,miami-dade
644,0.478705281,0.516183986,587,0.475317348,miami-dade
305,0.478811495,0.513395032,2053,0.700500835,miami-dade
787,0.480519481,0.519480519,308,0.652985075,miami-dade
993,0.481060606,0.515151515,264,0.510460251,miami-dade
550,0.481508876,0.517011834,1352,0.865793041,miami-dade
67,0.482524272,0.509708738,1030,0.330594185,miami-dade
804,0.482655502,0.513755981,1672,0.399793921,miami-dade
567,0.484141791,0.510261194,1072,0.726102941,miami-dade
635,0.484210526,0.505263158,190,0.388127854,miami-dade
636,0.484231943,0.506612411,983,0.516749822,miami-dade
607,0.484268126,0.497948016,731,0.515541265,miami-dade
344,0.486018642,0.500665779,1502,0.586633663,miami-dade
763,0.486413043,0.508831522,1472,0.784684685,miami-dade
309,0.486842105,0.507974482,2508,0.890460646,miami-dade
732,0.490415335,0.499201278,1252,0.865738439,miami-dade
38,0.49071618,0.50132626,377,0.29587156,miami-dade
415,0.491287512,0.501936108,2066,0.85365184,miami-dade
594,0.491525424,0.491525424,118,0.837678722,miami-dade
768,0.491666667,0.5,360,0.550989346,miami-dade
334,0.491764706,0.502745098,1275,0.801587302,miami-dade
624,0.491935484,0.502688172,372,0.481481481,miami-dade
116,0.492040521,0.505065123,691,0.156945917,miami-dade
323,0.492586491,0.503294893,1214,0.892203035,miami-dade
782,0.493467337,0.501507538,995,0.777417262,miami-dade
23,0.493902439,0.502814259,2132,0.466822274,miami-dade
558,0.494347379,0.504624872,973,0.885409727,miami-dade
603,0.495196507,0.496943231,1145,0.670951157,miami-dade
343,0.496973032,0.495321959,1817,0.69715972,miami-dade
579,0.497057492,0.497510186,2209,0.722274584,miami-dade
549,0.49757517,0.49757517,1031,0.887541345,miami-dade
568,0.5,0.5,40,1,miami-dade
778,0.5,0.5,38,0.714801444,miami-dade
674,0.500986193,0.49112426,507,0.458896982,miami-dade
571,0.501792115,0.489247312,1116,0.701456311,miami-dade
997,0.501901141,0.494296578,263,0.887168142,miami-dade
5,0.5021565,0.489833641,1623,0.333840883,miami-dade
820,0.502316006,0.490993309,1943,0.337558556,miami-dade
754,0.502317497,0.493047509,1726,0.42010772,miami-dade
810,0.5030012,0.490596238,2499,0.296538821,miami-dade
764,0.503019538,0.489165187,2815,0.819623599,miami-dade
340,0.503094607,0.492926614,2262,0.884436843,miami-dade
445,0.506527415,0.483028721,383,0,miami-dade
416,0.507832898,0.48694517,2298,0.899074074,miami-dade
410,0.508333333,0.485606061,2640,0.898073836,miami-dade
359,0.508596561,0.485405838,2501,0.890874882,miami-dade
915,0.509075908,0.48349835,1212,0.425217391,miami-dade
20,0.509090909,0.490909091,165,0.494821634,miami-dade
612,0.51005291,0.48042328,945,0.409275834,miami-dade
837,0.511033682,0.486062718,1722,0.361190379,miami-dade
721,0.512697323,0.479752917,2914,0.611194704,miami-dade
672,0.513196481,0.473607038,682,0.58,miami-dade
753,0.513408094,0.481716236,2051,0.459497207,miami-dade
360,0.513525906,0.480513526,2181,0.898092248,miami-dade
719,0.514455782,0.479591837,2352,0.560237709,miami-dade
321,0.514755685,0.483309144,2067,0.878370787,miami-dade
547,0.51494396,0.476961395,1606,0.850505051,miami-dade
632,0.516148325,0.474880383,1672,0.350140056,miami-dade
717,0.517498566,0.469305795,1743,0.586132952,miami-dade
503,0.517915309,0.478827362,614,0.832068311,miami-dade
349,0.519386451,0.47337026,2347,0.88470973,miami-dade
366,0.519521912,0.478087649,1255,0.778122576,miami-dade
561,0.520804438,0.470873786,1442,0.745493431,miami-dade
953,0.521691974,0.467462039,922,0.420621931,miami-dade
289,0.52173913,0.47826087,46,0.666666667,miami-dade
411,0.52173913,0.471014493,552,0.842373667,miami-dade
28,0.521891419,0.474605954,571,0.202694035,miami-dade
735,0.522607164,0.471520846,1703,0.756309148,miami-dade
747,0.523224773,0.468766684,1873,0.754966887,miami-dade
376,0.523809524,0.476190476,147,0.888704319,miami-dade
32,0.525436598,0.471526196,1317,0.551965745,miami-dade
744,0.527087317,0.467813894,1569,0.66983017,miami-dade
641,0.527868852,0.463934426,610,0.373815676,miami-dade
2,0.52826087,0.464130435,920,0.419354839,miami-dade
48,0.529775281,0.461797753,1780,0.299710774,miami-dade
781,0.530120482,0.458926616,913,0.625,miami-dade
649,0.530837004,0.464757709,908,0.347387718,miami-dade
729,0.531043593,0.459709379,1514,0.679120879,miami-dade
578,0.532317073,0.458536585,1640,0.817483189,miami-dade
9,0.53271028,0.458350264,2461,0.394145476,miami-dade
335,0.533333333,0.461309524,1680,0.803560467,miami-dade
570,0.534740545,0.461741425,1137,0.793244626,miami-dade
388,0.536059057,0.459965928,1761,0.90657822,miami-dade
312,0.53682612,0.457099468,1317,0.852709588,miami-dade
759,0.536964252,0.459292532,5343,0.669064748,miami-dade
756,0.537450723,0.452474814,2283,0.421555845,miami-dade
745,0.537828947,0.458059211,1216,0.626199041,miami-dade
448,0.538304392,0.456588355,979,0.857872736,miami-dade
347,0.538716814,0.450221239,904,0.715061058,miami-dade
396,0.539835165,0.453296703,728,0.845794393,miami-dade
772,0.540216086,0.457983193,1666,0.858875413,miami-dade
642,0.540372671,0.451345756,483,0.430379747,miami-dade
303,0.540410133,0.453558504,1658,0.655247586,miami-dade
651,0.540540541,0.459459459,296,0.661111111,miami-dade
821,0.541092848,0.448245224,2251,0.333849489,miami-dade
120,0.541573034,0.453932584,445,0.291316527,miami-dade
807,0.541884817,0.45026178,1146,0.343918919,miami-dade
769,0.542510121,0.448582996,1235,0.576301616,miami-dade
322,0.542627884,0.457372116,1341,0.869951535,miami-dade
387,0.542627884,0.457372116,997,0.878627968,miami-dade
926,0.542897328,0.451476793,711,0.460889571,miami-dade
727,0.543274244,0.448383733,959,0.572969087,miami-dade
569,0.543918054,0.449167734,3905,0.567985794,miami-dade
806,0.543951262,0.44821584,1149,0.339722406,miami-dade
835,0.54396728,0.447852761,489,0.333333333,miami-dade
758,0.545904762,0.447619048,2625,0.795897436,miami-dade
401,0.546961326,0.447838804,3077,0.881208397,miami-dade
363,0.547619048,0.448621554,798,0.886189258,miami-dade
819,0.548571429,0.443428571,875,0.330210773,miami-dade
367,0.548974943,0.445330296,878,0.889278752,miami-dade
793,0.550471063,0.441453567,2972,0.724012474,miami-dade
783,0.551260504,0.439495798,1190,0.421514312,miami-dade
364,0.552191595,0.43967465,2213,0.780567041,miami-dade
191,0.552334944,0.444444444,621,0.630456853,miami-dade
447,0.553079948,0.44102228,1526,0.873739411,miami-dade
109,0.554509804,0.44,2550,0.368114644,miami-dade
775,0.555345317,0.441185746,3171,0.777990431,miami-dade
752,0.557038025,0.432955304,1499,0.56066803,miami-dade
822,0.557042254,0.433802817,1420,0.398076042,miami-dade
285,0.560209424,0.429319372,382,0.89,miami-dade
792,0.561085973,0.429864253,1326,0.6448,miami-dade
374,0.562678063,0.433048433,702,1,miami-dade
450,0.56285028,0.433146517,1249,0.711263882,miami-dade
739,0.563275434,0.430934657,1209,0.686727566,miami-dade
741,0.565402844,0.427962085,2110,0.583065035,miami-dade
582,0.565487572,0.430210325,2092,0.339602364,miami-dade
157,0.566725979,0.423487544,1124,0.252559727,miami-dade
604,0.56697149,0.422270038,1859,0.541474654,miami-dade
703,0.567110656,0.426229508,1952,0.815806045,miami-dade
743,0.567204301,0.427419355,1116,0.601786854,miami-dade
794,0.567307692,0.423076923,208,0.553366174,miami-dade
384,0.567708333,0.423611111,576,0.894157815,miami-dade
111,0.570337365,0.42616168,3142,0.31495059,miami-dade
181,0.570652174,0.418478261,184,0.220149254,miami-dade
341,0.571428571,0.428571429,7,0.357142857,miami-dade
965,0.572438163,0.413427562,283,0.794895809,miami-dade
24,0.572989852,0.423887588,1281,0.240866873,miami-dade
969,0.575246132,0.418424754,1422,0.645421245,miami-dade
771,0.577634011,0.416820702,1082,0.550067355,miami-dade
545,0.577952756,0.419422572,1905,0.827555556,miami-dade
184,0.578420467,0.415461624,1798,0.261967584,miami-dade
101,0.581140351,0.413377193,1824,0.264792279,miami-dade
105,0.581174439,0.412780656,1158,0.286557377,miami-dade
124,0.581268583,0.409316155,2018,0.431738993,miami-dade
823,0.582278481,0.408860759,1580,0.478890728,miami-dade
406,0.582489577,0.412150089,1679,0.882352941,miami-dade
565,0.583333333,0.409505208,1536,0.81097561,miami-dade
933,0.583333333,0.416666667,12,0,miami-dade
625,0.585701981,0.412575366,1161,0.39516129,miami-dade
454,0.585740072,0.407942238,1108,0.713787086,miami-dade
443,0.586709887,0.406807131,1234,0.889760349,miami-dade
455,0.586907449,0.406320542,886,0.888185654,miami-dade
551,0.588520614,0.407437348,1237,0.879293425,miami-dade
526,0.591563786,0.404320988,972,0.843492586,miami-dade
633,0.591895803,0.399421129,1382,0.693423598,miami-dade
937,0.592592593,0.393939394,297,0.130434783,miami-dade
776,0.595882353,0.398235294,1700,0.751053582,miami-dade
971,0.596638655,0.386554622,119,0.891764706,miami-dade
963,0.599547511,0.386877828,442,0.593073593,miami-dade
577,0.600133958,0.390488948,1493,0.746130031,miami-dade
757,0.600532623,0.392276964,3755,0.585071708,miami-dade
765,0.601372427,0.398003743,1603,0.71130031,miami-dade
699,0.60188457,0.387514723,849,0.597532768,miami-dade
327,0.60391363,0.388663968,1482,0.883394834,miami-dade
824,0.60403397,0.390658174,942,0.460377358,miami-dade
788,0.605354059,0.387737478,1158,0.631178707,miami-dade
785,0.607541899,0.391061453,716,0.721878863,miami-dade
728,0.607883817,0.385373444,1928,0.656792646,miami-dade
563,0.60859375,0.38984375,1280,0.696394687,miami-dade
907,0.609247507,0.383952856,2206,0.401791427,miami-dade
746,0.609411765,0.385882353,850,0.420277296,miami-dade
488,0.609861592,0.384948097,1156,0.896551724,miami-dade
524,0.610423117,0.379772962,1938,0.604723431,miami-dade
640,0.610652663,0.375843961,1333,0.210683974,miami-dade
700,0.611731844,0.38547486,716,0.670955882,miami-dade
452,0.612226685,0.383311022,2241,0.79107349,miami-dade
179,0.612970711,0.378661088,478,0.283246978,miami-dade
740,0.613703237,0.378310214,2379,0.754741379,miami-dade
766,0.615107914,0.378776978,2780,0.729390018,miami-dade
146,0.615800866,0.374458874,1848,0.392690792,miami-dade
403,0.617189881,0.378847912,3281,0.864428664,miami-dade
564,0.617691154,0.376311844,1334,0.863915716,miami-dade
566,0.619518487,0.377042132,2326,0.710253662,miami-dade
586,0.621052632,0.374736842,1425,0.28815427,miami-dade
811,0.622053232,0.368821293,1315,0.382537385,miami-dade
798,0.623287671,0.374429224,438,0.839387708,miami-dade
840,0.623922414,0.370689655,928,0.441603719,miami-dade
541,0.626745662,0.368176047,2363,0.413921512,miami-dade
291,0.626826029,0.369189907,753,0.410369775,miami-dade
119,0.62943787,0.368343195,1352,0.141717504,miami-dade
983,0.630979499,0.355353075,439,0.353870458,miami-dade
742,0.632198953,0.364528796,1528,0.698574338,miami-dade
15,0.633053221,0.355742297,714,0.450056117,miami-dade
231,0.634179822,0.362388469,1457,0.683437222,miami-dade
593,0.635239567,0.360123648,647,0.867743176,miami-dade
7,0.635401975,0.361777151,1418,0.361504907,miami-dade
730,0.635611907,0.35722161,1814,0.701317195,miami-dade
358,0.635775862,0.362068966,928,0.87700831,miami-dade
500,0.636363636,0.363636364,11,0.863636364,miami-dade
736,0.636622391,0.361005693,2108,0.846536895,miami-dade
365,0.637274549,0.357715431,1996,0.743811881,miami-dade
606,0.637505817,0.356444858,2149,0.410633947,miami-dade
4,0.637593985,0.356390977,1330,0.447871416,miami-dade
762,0.639045825,0.355304457,3186,0.679472255,miami-dade
784,0.639312977,0.354961832,1048,0.801145663,miami-dade
784,0.639312977,0.354961832,1048,0.793044953,miami-dade
31,0.639676113,0.350202429,494,0.217774219,miami-dade
200,0.639841033,0.355191257,2013,0.786186931,miami-dade
149,0.641341547,0.35523614,1461,0.26197318,miami-dade
281,0.642857143,0.346938776,98,0.846385542,miami-dade
543,0.642924086,0.35004686,2134,0.83820151,miami-dade
408,0.643692565,0.350041771,2394,0.814738997,miami-dade
847,0.644498778,0.346454768,4090,0.560460653,miami-dade
284,0.646586345,0.34939759,498,0.870277976,miami-dade
987,0.647058824,0.352941176,51,0.806451613,miami-dade
995,0.647368421,0.344736842,1140,0.431301839,miami-dade
462,0.647657101,0.348347258,2753,0.814772727,miami-dade
815,0.648848684,0.342927632,1216,0.68151217,miami-dade
11,0.650227618,0.341426404,1318,0.529958678,miami-dade
8,0.650900901,0.34009009,888,0.397831526,miami-dade
767,0.651736286,0.340714645,1987,0.725799574,miami-dade
587,0.652618904,0.340156532,1661,0.244942832,miami-dade
30,0.652622528,0.342648323,2326,0.220401338,miami-dade
841,0.652689152,0.339106655,1097,0.695306859,miami-dade
838,0.653333333,0.340952381,525,0.658613445,miami-dade
854,0.653846154,0.3359375,1664,0.444615385,miami-dade
103,0.654572565,0.342445328,2012,0.319830121,miami-dade
106,0.655256724,0.339853301,818,0.487964989,miami-dade
100,0.655648742,0.33152442,2027,0.317286073,miami-dade
278,0.65625,0.34375,96,0.764705882,miami-dade
845,0.656387665,0.339207048,681,0.564458141,miami-dade
113,0.657252888,0.332477535,779,0.476363636,miami-dade
825,0.658844765,0.335288809,2216,0.514240506,miami-dade
156,0.658914729,0.334108527,1290,0.261802575,miami-dade
516,0.664781906,0.327140549,1238,0.323725055,miami-dade
246,0.666141732,0.330708661,1270,0.759857904,miami-dade
919,0.666255398,0.32942628,3242,0.587467363,miami-dade
178,0.666666667,0.333333333,3,0.201269266,miami-dade
955,0.666666667,0.333333333,9,0.161559889,miami-dade
542,0.667571235,0.324287653,737,0.375,miami-dade
272,0.668356264,0.325850833,1381,0.718087506,miami-dade
738,0.672229354,0.319212666,2337,0.717230848,miami-dade
304,0.672295515,0.323218997,3790,0.809625343,miami-dade
148,0.672552167,0.322632424,1246,0.408050513,miami-dade
110,0.672768879,0.318077803,437,0.302899445,miami-dade
648,0.673076923,0.326923077,52,0.132352941,miami-dade
849,0.673728814,0.31779661,472,0.562582345,miami-dade
737,0.673913043,0.320869565,1150,0.824675325,miami-dade
996,0.67393675,0.320610687,917,0.353650794,miami-dade
846,0.673967987,0.320134794,1187,0.67823804,miami-dade
19,0.676271186,0.316949153,590,0.533557047,miami-dade
934,0.676283901,0.315060589,1733,0.60626077,miami-dade
832,0.6784689,0.31291866,1045,0.485154394,miami-dade
