precinct,pct_trump,pct_clinton,total_votes,pct_hisp,county
624,0.321729958,0.650843882,948,0.481481481,miami-dade
625,0.332356389,0.638921454,1706,0.39516129,miami-dade
626,0.397058824,0.56302521,476,0.344067797,miami-dade
627,0.419256551,0.53503961,1641,0.393225331,miami-dade
628,0.44375,0.528125,960,0.352253756,miami-dade
630,0.416351249,0.549583649,1321,0.388546798,miami-dade
631,0.457902511,0.511078287,677,0.317191283,miami-dade
632,0.396391153,0.561117579,1718,0.350140056,miami-dade
633,0.336277603,0.615141956,1585,0.693423598,miami-dade
634,0.059090909,0.922727273,220,0.08681672,miami-dade
635,0.337016575,0.61878453,181,0.388127854,miami-dade
636,0.403516484,0.550769231,2275,0.516749822,miami-dade
640,0.322600243,0.636087485,1646,0.210683974,miami-dade
641,0.390052356,0.578010471,1910,0.373815676,miami-dade
642,0.339207048,0.612334802,454,0.430379747,miami-dade
643,0.389553863,0.582154516,919,0.689097104,miami-dade
644,0.321917808,0.640410959,584,0.475317348,miami-dade
646,0.316384181,0.649717514,177,0.301980198,miami-dade
648,0.186440678,0.796610169,59,0.132352941,miami-dade
649,0.340987371,0.638346728,871,0.347387718,miami-dade
650,0.39628483,0.563467492,323,0.293398533,miami-dade
651,0.406542056,0.549065421,428,0.661111111,miami-dade
652,0.417690418,0.533169533,407,0.59280303,miami-dade
653,0.405975395,0.541300527,569,0.406779661,miami-dade
655,0,1,3,0.142857143,miami-dade
656,0.239035088,0.730263158,456,0.741573034,miami-dade
659,0.320241692,0.667673716,331,0.330882353,miami-dade
667,0.412560386,0.548792271,1035,0.735380117,miami-dade
669,0.316819572,0.654434251,1635,0.851162791,miami-dade
670,0.480531379,0.49473202,2183,0.864516129,miami-dade
672,0.409982175,0.551693405,1122,0.58,miami-dade
673,0.156804734,0.810650888,338,0.261101243,miami-dade
674,0.401808786,0.560723514,774,0.458896982,miami-dade
693,0.339488636,0.631392045,1408,0.770234987,miami-dade
694,0.357743097,0.610444178,1666,0.741527338,miami-dade
695,0.409632035,0.560606061,1848,0.763106031,miami-dade
696,0.317434211,0.640899123,1824,0.535597381,miami-dade
697,0.440526316,0.524210526,1900,0.79070691,miami-dade
699,0.316880553,0.656465943,1013,0.597532768,miami-dade
700,0.362424242,0.613333333,825,0.670955882,miami-dade
701,0.479633867,0.487414188,2185,0.841954935,miami-dade
702,0.450057405,0.513777268,1742,0.79321892,miami-dade
703,0.345422379,0.618752764,2261,0.815806045,miami-dade
704,0.532062392,0.440785673,1731,0.836929461,miami-dade
705,0.471544715,0.490345528,1968,0.813793103,miami-dade
706,0.53716551,0.425173439,2018,0.838709677,miami-dade
707,0.667820069,0.297577855,578,0.726161369,miami-dade
708,0.531625719,0.433873497,1913,0.798034934,miami-dade
710,0.561773256,0.399709302,1376,0.764056225,miami-dade
711,0.429343629,0.534749035,2590,0.691820276,miami-dade
712,0.567023285,0.40402769,1589,0.762189512,miami-dade
713,0.515756303,0.449054622,1904,0.826168929,miami-dade
714,0.583538084,0.383292383,1628,0.777055272,miami-dade
715,0.544848485,0.424848485,1650,0.747497725,miami-dade
716,0.602011494,0.371408046,1392,0.76050885,miami-dade
717,0.37094431,0.583535109,2065,0.586132952,miami-dade
718,0.539748954,0.422594142,1673,0.729981378,miami-dade
719,0.504103967,0.45622435,1462,0.560237709,miami-dade
720,0.6,0.365156794,1435,0.656840934,miami-dade
721,0.423786225,0.545351901,2657,0.611194704,miami-dade
723,0.550232868,0.419827013,1503,0.654230163,miami-dade
725,0.528127068,0.433487756,1511,0.687467226,miami-dade
726,0.551724138,0.42364532,812,0.779661017,miami-dade
727,0.414448669,0.551330798,1052,0.572969087,miami-dade
728,0.351024209,0.612197393,2148,0.656792646,miami-dade
729,0.392352941,0.564705882,1700,0.679120879,miami-dade
730,0.323936933,0.632584806,2093,0.701317195,miami-dade
731,0.489035088,0.461988304,1368,0.758733624,miami-dade
732,0.390035587,0.566548043,1405,0.865738439,miami-dade
733,0.515508441,0.448763251,2547,0.739401127,miami-dade
734,0.498207885,0.476702509,837,0.656,miami-dade
735,0.415285943,0.55211117,1871,0.756309148,miami-dade
736,0.294001318,0.669742914,1517,0.846536895,miami-dade
737,0.301369863,0.661643836,1460,0.824675325,miami-dade
738,0.313087491,0.651120752,2766,0.717230848,miami-dade
739,0.38473167,0.580498866,1323,0.686727566,miami-dade
740,0.356699752,0.613523573,1612,0.754741379,miami-dade
741,0.381012658,0.589451477,2370,0.583065035,miami-dade
742,0.315485564,0.647244094,1905,0.698574338,miami-dade
743,0.423966942,0.537190083,1210,0.601786854,miami-dade
744,0.407885792,0.555404487,2942,0.66983017,miami-dade
745,0.373151751,0.594552529,2570,0.626199041,miami-dade
746,0.329399142,0.621244635,932,0.420277296,miami-dade
747,0.316155989,0.651114206,1436,0.754966887,miami-dade
748,0.450909091,0.498787879,1650,0.640904807,miami-dade
749,0.461490294,0.499060739,1597,0.52245509,miami-dade
750,0.498442368,0.459724077,2247,0.579867179,miami-dade
751,0.519470405,0.436137072,1284,0.5158831,miami-dade
752,0.355078809,0.609019264,2284,0.56066803,miami-dade
753,0.484536082,0.487972509,582,0.459497207,miami-dade
754,0.42227247,0.544940644,1769,0.42010772,miami-dade
755,0.540570175,0.429824561,912,0.489044698,miami-dade
756,0.464004499,0.511811024,1778,0.421555845,miami-dade
757,0.333477884,0.624024284,2306,0.585071708,miami-dade
758,0.384615385,0.582417582,1365,0.795897436,miami-dade
759,0.43648449,0.537666174,1354,0.669064748,miami-dade
760,0.51558753,0.448441247,1251,0.489000629,miami-dade
761,0.326311071,0.63693411,2231,0.770235819,miami-dade
762,0.297542735,0.661324786,1872,0.679472255,miami-dade
763,0.450031037,0.514587213,1611,0.784684685,miami-dade
764,0.41473437,0.556794834,3407,0.819623599,miami-dade
765,0.349311576,0.616522183,1961,0.71130031,miami-dade
766,0.269074262,0.693794507,1966,0.729390018,miami-dade
767,0.308372642,0.655070755,1696,0.725799574,miami-dade
768,0.397938144,0.562886598,485,0.550989346,miami-dade
769,0.385307346,0.575712144,1334,0.576301616,miami-dade
770,0.422222222,0.541085271,1935,0.775229358,miami-dade
771,0.386492622,0.575482406,1762,0.550067355,miami-dade
772,0.395144628,0.566115702,1936,0.858875413,miami-dade
773,0.522355024,0.444001771,2259,0.874522293,miami-dade
774,0.286234523,0.665695557,1373,0.821052632,miami-dade
775,0.364633611,0.600702062,2279,0.777990431,miami-dade
776,0.333189469,0.637893828,2317,0.751053582,miami-dade
777,0.513137558,0.435857805,647,0.62994012,miami-dade
778,0.675344564,0.292496172,653,0.714801444,miami-dade
779,0.522068096,0.431273644,793,0.758652947,miami-dade
781,0.542242704,0.428571429,651,0.625,miami-dade
782,0.42945874,0.537710736,1127,0.777417262,miami-dade
783,0.403206651,0.564133017,1684,0.421514312,miami-dade
784,0.385617214,0.577010193,1766,0.801145663,miami-dade
784,0.385617214,0.577010193,1766,0.793044953,miami-dade
785,0.324096386,0.639759036,830,0.721878863,miami-dade
787,0.549450549,0.401098901,182,0.652985075,miami-dade
788,0.34379562,0.618248175,1370,0.631178707,miami-dade
791,0.270588235,0.696078431,510,0.63121547,miami-dade
792,0.384180791,0.584745763,1416,0.6448,miami-dade
793,0.399564902,0.565627266,1379,0.724012474,miami-dade
794,0.436659193,0.531390135,1784,0.553366174,miami-dade
796,0.635294118,0.364705882,85,0.834710744,miami-dade
797,0.43443038,0.543797468,1975,0.784486053,miami-dade
798,0.488198387,0.480430236,3347,0.839387708,miami-dade
800,0.351435221,0.614429791,1289,0.845596433,miami-dade
801,0.080536913,0.903803132,1341,0.175252257,miami-dade
802,0.062831188,0.919757759,1321,0.123003195,miami-dade
803,0.042823156,0.946867565,1261,0.089593767,miami-dade
804,0.413350449,0.555840822,1558,0.399793921,miami-dade
805,0.295661489,0.66523835,1867,0.678437265,miami-dade
806,0.35650768,0.604688763,1237,0.339722406,miami-dade
807,0.378309137,0.591801879,1171,0.343918919,miami-dade
808,0.50255102,0.465561224,784,0.306818182,miami-dade
809,0.565916399,0.408360129,311,0.3075,miami-dade
810,0.410858683,0.547554871,2597,0.296538821,miami-dade
811,0.336919973,0.626092804,1487,0.382537385,miami-dade
812,0.242334906,0.72759434,1696,0.413963039,miami-dade
813,0.163811563,0.810492505,2802,0.346338992,miami-dade
814,0.287664998,0.683659536,2197,0.56570875,miami-dade
815,0.343341032,0.63356428,1299,0.68151217,miami-dade
816,0.1832021,0.792125984,1905,0.381603251,miami-dade
817,0.149109792,0.828635015,1348,0.335212711,miami-dade
818,0.037521815,0.95026178,1146,0.107163324,miami-dade
819,0.451451451,0.504504505,999,0.330210773,miami-dade
820,0.44787234,0.505319149,2820,0.337558556,miami-dade
821,0.447283049,0.513381995,2466,0.333849489,miami-dade
822,0.434405941,0.529084158,1616,0.398076042,miami-dade
823,0.390460344,0.575707155,1803,0.478890728,miami-dade
824,0.373008435,0.583880037,1067,0.460377358,miami-dade
825,0.347408829,0.617274472,2605,0.514240506,miami-dade
826,0.070528967,0.919395466,794,0.197674419,miami-dade
827,0.230769231,0.751282051,1560,0.517296862,miami-dade
829,0.242661448,0.731898239,1533,0.514524648,miami-dade
830,0.243137255,0.734117647,1275,0.559841741,miami-dade
831,0.247113164,0.741339492,433,0.725856698,miami-dade
832,0.316232128,0.646761985,1189,0.485154394,miami-dade
833,0.202531646,0.759493671,79,0.663157895,miami-dade
834,0.127272727,0.872727273,55,0.432989691,miami-dade
835,0,1,2,0.333333333,miami-dade
836,0,1,1,1,miami-dade
837,0.410311493,0.548335124,1862,0.361190379,miami-dade
838,0.325542571,0.637729549,599,0.658613445,miami-dade
839,0.212230216,0.761390887,834,0.605263158,miami-dade
840,0.37480315,0.580314961,1270,0.441603719,miami-dade
841,0.326902465,0.644694534,1866,0.695306859,miami-dade
842,0.222222222,0.762626263,198,0.349315068,miami-dade
843,0.23943662,0.718309859,71,0.47826087,miami-dade
844,0.666666667,0,3,0,miami-dade
845,0.362968406,0.601763409,1361,0.564458141,miami-dade
846,0.312471238,0.660837552,2173,0.67823804,miami-dade
847,0.317662861,0.651443922,2978,0.560460653,miami-dade
848,0.579069767,0.372093023,860,0.474814203,miami-dade
849,0.256262042,0.710982659,519,0.562582345,miami-dade
850,0.517374517,0.455598456,259,0.379518072,miami-dade
851,0.157973174,0.815201192,1342,0.497556207,miami-dade
852,0.590909091,0.409090909,22,0.55,miami-dade
853,0.505171042,0.46618934,1257,0.603814714,miami-dade
854,0.346839546,0.603997839,1851,0.444615385,miami-dade
856,0.071887785,0.91233197,1711,0.183440942,miami-dade
857,0.357052632,0.615578947,2375,0.694769231,miami-dade
858,0.379802415,0.586717892,1822,0.721719457,miami-dade
859,0.376081425,0.585750636,1965,0.732399844,miami-dade
860,0.324582339,0.627684964,838,0.608283003,miami-dade
862,0.28511822,0.67362077,2157,0.580123796,miami-dade
888,0.456521739,0.543478261,46,0.753623188,miami-dade
889,0.264864865,0.702702703,555,0.403153153,miami-dade
890,0.199322417,0.764539808,1771,0.427601001,miami-dade
891,0.230527967,0.738630423,1913,0.47827529,miami-dade
892,0.291338583,0.677165354,127,0.734299517,miami-dade
893,0.204,0.768,250,0.475675676,miami-dade
895,0.359639233,0.609921082,887,0.51822504,miami-dade
896,0.571428571,0.412698413,63,0.369863014,miami-dade
897,0.409051349,0.56483899,1149,0.411652945,miami-dade
900,0.507343124,0.44459279,749,0.347826087,miami-dade
901,0.589270009,0.379067722,1137,0.463740458,miami-dade
903,0.183009298,0.792476754,2366,0.441234778,miami-dade
904,0.298670465,0.658594492,2106,0.631157635,miami-dade
905,0.227533461,0.738049713,523,0.535244922,miami-dade
906,0.228951256,0.731166913,677,0.546946217,miami-dade
907,0.339676499,0.623215985,1051,0.401791427,miami-dade
909,0.196220122,0.781545303,1799,0.536901596,miami-dade
910,0.288095238,0.673214286,1680,0.649849649,miami-dade
911,0.266707921,0.70049505,1616,0.644414169,miami-dade
913,0.519982433,0.446640316,2277,0.408060453,miami-dade
914,0.612612613,0.358358358,999,0.313199105,miami-dade
915,0.450064851,0.514267185,1542,0.425217391,miami-dade
916,0.234042553,0.730496454,705,0.551603905,miami-dade
918,0.31120332,0.65560166,482,0.62754491,miami-dade
919,0.363869863,0.604452055,1168,0.587467363,miami-dade
920,0.094273128,0.882819383,1135,0.302868255,miami-dade
922,0.048993876,0.935258093,1143,0.180049875,miami-dade
923,0.611374408,0.383886256,211,0.244360902,miami-dade
924,0.540669856,0.421052632,209,0.569620253,miami-dade
926,0.447795824,0.515081206,862,0.460889571,miami-dade
928,0.361866126,0.602839757,2465,0.460849465,miami-dade
930,0.56660746,0.408525755,563,0.431791222,miami-dade
931,0.287009063,0.696374622,662,0.677475898,miami-dade
932,0.291111111,0.686666667,450,0.556998557,miami-dade
933,0,1,4,0,miami-dade
934,0.314526316,0.651789474,2375,0.60626077,miami-dade
935,0.193548387,0.793548387,155,0.716612378,miami-dade
936,0.138613861,0.844884488,303,0.52975048,miami-dade
937,0,1,6,0.130434783,miami-dade
938,0.333333333,0.666666667,3,0.25,miami-dade
939,0.666666667,0.333333333,3,0,miami-dade
940,0.294238683,0.674897119,486,0.708845209,miami-dade
941,0.566068515,0.411092985,613,0.403189066,miami-dade
942,0.157534247,0.828767123,292,0.601626016,miami-dade
943,0.50678733,0.457013575,221,0.287925697,miami-dade
944,0,1,2,0.333333333,miami-dade
947,0.255483871,0.714408602,2325,0.600369458,miami-dade
948,0.169349195,0.798460462,1429,0.45187901,miami-dade
949,0.154356846,0.827385892,1205,0.588353414,miami-dade
951,0.159908187,0.815608263,1307,0.438391699,miami-dade
953,0.449957948,0.515559294,1189,0.420621931,miami-dade
955,0.061120543,0.925297114,589,0.161559889,miami-dade
957,0.420353982,0.541297935,678,0.514606742,miami-dade
959,0.281837161,0.674321503,958,0.575667656,miami-dade
960,0.278443114,0.69760479,334,0.651600753,miami-dade
961,0.093317972,0.894009217,868,0.207743857,miami-dade
963,0.367272727,0.587272727,550,0.593073593,miami-dade
965,0.225233363,0.74435411,3321,0.794895809,miami-dade
966,0.113744076,0.872037915,211,0.333333333,miami-dade
967,0.266331658,0.700167504,597,0.552497452,miami-dade
968,0.285714286,0.714285714,7,1,miami-dade
969,0.396899225,0.573126615,1935,0.645421245,miami-dade
970,0.456730769,0.528846154,208,0.785714286,miami-dade
971,0.434856176,0.539763113,591,0.891764706,miami-dade
974,0.478174603,0.50297619,1008,0.885459534,miami-dade
975,0.216814159,0.756637168,226,0.529230769,miami-dade
976,0.048387097,0.939516129,248,0.253229974,miami-dade
978,0.070959264,0.892247043,761,0.247826087,miami-dade
979,0.565765766,0.407207207,555,0.703051643,miami-dade
980,0.218009479,0.772511848,422,0.783823529,miami-dade
981,0.235294118,0.738140417,1054,0.727105101,miami-dade
982,0.315789474,0.673684211,95,0.762295082,miami-dade
983,0.277894737,0.698947368,475,0.353870458,miami-dade
984,0.221307506,0.737046005,2065,0.406105786,miami-dade
985,0.132701422,0.843601896,211,0.581699346,miami-dade
987,0.361111111,0.601851852,108,0.806451613,miami-dade
989,0.875,0.125,8,0.583333333,miami-dade
991,0.457831325,0.50753012,1328,0.89251844,miami-dade
992,0.6,0.385185185,135,0.928994083,miami-dade
993,0.322751323,0.624338624,189,0.510460251,miami-dade
994,0.46039604,0.501650165,606,0.835411471,miami-dade
995,0.267050913,0.693563881,2082,0.431301839,miami-dade
996,0.220067454,0.73608769,1186,0.353650794,miami-dade
997,0.404605263,0.575657895,304,0.887168142,miami-dade
999,0.222222222,0.71031746,252,0.399371069,miami-dade
A001,0.579308196,0.381427236,3209,0.056197965,broward
A002,0.418699187,0.536585366,984,0.157311157,broward
A003,0.481453444,0.506434519,1321,0.060773481,broward
A004,0.427655678,0.532967033,1092,0.127149877,broward
A005,0.535101404,0.430577223,1282,0.057095344,broward
A006,0.285348688,0.676903391,1563,0.191169563,broward
A007,0.443667444,0.522144522,1287,0.111235327,broward
A008,0.080357143,0.901785714,336,0.041958042,broward
A009,0.41674333,0.568537259,2174,0.093298292,broward
A010,0.526506024,0.43253012,830,0.075581395,broward
A011,0.029048656,0.959331881,1377,0.021809745,broward
A012,0.410569106,0.56300813,1476,0.124938995,broward
A013,0.444444444,0.518944232,2349,0.137823511,broward
A014,0.365376057,0.596795728,2247,0.2079566,broward
A015,0.063845583,0.916109874,1347,0.081474297,broward
A016,0.416666667,0.562672176,1452,0.090732654,broward
A017,0.469055375,0.501628664,307,0.091111111,broward
A018,0.149614961,0.842684268,909,0.374407583,broward
A018,0.149614961,0.842684268,909,0.100601892,broward
A019,0.432883241,0.535345512,1259,0.122485207,broward
A020,0.382771536,0.592509363,1335,0.177720207,broward
A021,0.203592814,0.760479042,1169,0.184449489,broward
A022,0.087179487,0.899487179,975,0.11581734,broward
A023,0.137417219,0.831125828,604,0.160123967,broward
A024,0.135235732,0.841191067,806,0.146983857,broward
B001,0.770186335,0.208074534,966,0.034338358,broward
B002,0.630175439,0.344561404,1425,0.046206503,broward
B003,0.649797571,0.331983806,988,0.070932922,broward
B004,0.672256098,0.296239837,1968,0.044921085,broward
B005,0.520134228,0.446308725,596,0.091676719,broward
B006,0.604770017,0.36967632,587,0.058432935,broward
C001,0.551530832,0.426045709,2319,0.06748072,broward
C002,0.605781866,0.370565046,761,0.062068966,broward
C003,0.511173184,0.462290503,716,0.070351759,broward
C004,0.557093426,0.412629758,1156,0.069032258,broward
C005,0.022478736,0.965978129,1646,0.025241902,broward
C006,0.052169898,0.932594645,2166,0.051273986,broward
C007,0.557840617,0.401028278,389,0.076208178,broward
C008,0.549539171,0.426267281,868,0.086666667,broward
C009,0.270072993,0.704379562,274,0.065495208,broward
C010,0.470023981,0.490407674,1668,0.108940972,broward
C011,0.541291291,0.435435435,1332,0.053167421,broward
C012,0.528870293,0.451046025,1195,0.055380743,broward
C013,0.509113001,0.47144593,823,0.071240106,broward
C014,0.549180328,0.420374707,854,0.070559611,broward
C015,0.059719683,0.921998781,1641,0.088687426,broward
C015,0.059719683,0.921998781,1641,0.185185185,broward
C016,0.549363756,0.417727073,2279,0.080219072,broward
C017,0.607734807,0.379005525,905,0.08185654,broward
C018,0.559677419,0.416935484,1240,0.061867936,broward
C019,0.598065084,0.363236588,1137,0.059264305,broward
C020,0.128398792,0.841389728,662,0.230921705,broward
C021,0.397683398,0.579150579,1295,0.122716895,broward
C022,0.617573222,0.345606695,1195,0.071601942,broward
C023,0.342532075,0.631324135,4131,0.138206845,broward
C023,0.342532075,0.631324135,4131,0.176470588,broward
C024,0.342780749,0.639572193,1870,0.125678821,broward
C025,0.101123596,0.889513109,534,0.134819533,broward
C026,0.24301676,0.726256983,358,0.351945854,broward
C027,0.207667732,0.757188498,313,0.081677704,broward
C028,0.03212217,0.955766193,1899,0.045165607,broward
C029,0.511041009,0.474763407,634,0.003676471,broward
C030,0.406398911,0.566371681,1469,0.175470009,broward
C031,0.35078534,0.617801047,1528,0.181130396,broward
C032,0.13442623,0.839344262,305,0.205673759,broward
C033,0.330508475,0.625423729,590,0.214076246,broward
C034,0.350604491,0.622913069,1737,0.183454615,broward
C035,0.119791667,0.867708333,960,0.144846797,broward
C036,0.212,0.756,250,0.196687371,broward
C037,0.491501416,0.490084986,706,0.090071648,broward
C038,0.553333333,0.426666667,150,0.04787234,broward
D001,0.382226057,0.586712683,1159,0.143310082,broward
D002,0.283319363,0.687342833,1193,0.192198982,broward
D003,0.373707533,0.587149188,1354,0.082373272,broward
D004,0.29303675,0.6827853,1034,0.118594436,broward
D005,0.152351097,0.820689655,1595,0.142857143,broward
D006,0.328097731,0.639616056,1146,0.123216602,broward
D007,0.103144654,0.877987421,795,0.08713355,broward
D008,0.331932773,0.635294118,1190,0.124632569,broward
D009,0.1325,0.8365,2000,0.11574596,broward
D010,0.184410646,0.800380228,526,0.170786517,broward
D011,0.129807692,0.860576923,208,0.204678363,broward
D012,0.125313283,0.862155388,399,0.094717668,broward
D013,0.179883946,0.800773694,1034,0.11701364,broward
D014,0.335020243,0.639676113,988,0.268786127,broward
D015,0.353182752,0.617385352,1461,0.173003802,broward
D016,0.357142857,0.613935145,2282,0.261301989,broward
E001,0.137466307,0.835579515,371,0.186440678,broward
E002,0.273443092,0.691481747,1397,0.218765192,broward
E003,0.457495133,0.499675535,1541,0.154923216,broward
E004,0.304054054,0.665165165,2664,0.178022541,broward
E005,0.29005848,0.68245614,1710,0.257142857,broward
E006,0.386403767,0.58151854,3398,0.183028286,broward
E007,0.339869281,0.618851049,2907,0.180097087,broward
E008,0.326586937,0.639834407,2174,0.212283465,broward
E009,0.400819672,0.566393443,1220,0.143375681,broward
E010,0.360411141,0.608421751,3016,0.201535509,broward
E011,0.353423534,0.624846248,2439,0.178237461,broward
E012,0.267020336,0.689655172,1131,0.273567468,broward
E013,0.3660619,0.594983991,1874,0.163810283,broward
E014,0.441525729,0.539042821,2779,0.114254625,broward
E015,0.444824636,0.529512404,1169,0.144585987,broward
E016,0.409020218,0.555987558,1286,0.152375435,broward
E017,0.369130435,0.603913043,2300,0.14182162,broward
E018,0.473867596,0.505226481,861,0.097472924,broward
E019,0.303428155,0.665937272,1371,0.162486938,broward
E020,0.319519752,0.653756778,2582,0.250545256,broward
E021,0.363061798,0.603932584,1424,0.206673307,broward
E022,0.40874036,0.56083976,2334,0.107663078,broward
E023,0.404575163,0.558823529,1530,0.156308851,broward
E024,0.35804769,0.616989568,2684,0.15980094,broward
E025,0.322295806,0.643487859,906,0.2082397,broward
E026,0.357818182,0.616727273,1375,0.17431694,broward
E027,0.335222978,0.634164777,2646,0.220375335,broward
E028,0.264036419,0.704855842,1318,0.249590388,broward
E029,0.204103672,0.768898488,926,0.222853087,broward
E030,0.170353982,0.814159292,452,0.199121523,broward
E031,0.409713574,0.566625156,1606,0.119570294,broward
E032,0.368076236,0.599761763,1679,0.155387355,broward
E033,0.380364109,0.592327698,1538,0.166666667,broward
E034,0.403819918,0.551159618,733,0.159179688,broward
F001,0.445775914,0.512881965,1669,0.118681319,broward
F002,0.304977376,0.666968326,1105,0.2,broward
F003,0.322550832,0.649722736,1082,0.176061239,broward
F004,0.319387476,0.666666667,3657,0.074732334,broward
F005,0.378933847,0.589274245,3114,0.176146789,broward
F006,0.302024747,0.66704162,1778,0.169186759,broward
F007,0.329855936,0.646299056,2013,0.185469149,broward
F008,0.320162696,0.646717025,1721,0.186203978,broward
F009,0.284974093,0.691062176,1544,0.186346863,broward
F010,0.337865055,0.623363545,1986,0.197146076,broward
F011,0.44734098,0.521376434,959,0.138483965,broward
F012,0.409929554,0.562562898,2981,0.194516053,broward
F013,0.353151011,0.608799049,841,0.171256454,broward
F014,0.314013841,0.653114187,1156,0.209069494,broward
G001,0.233612273,0.741283124,1434,0.189969605,broward
G002,0.391934753,0.57951971,2207,0.15040783,broward
G003,0.343558282,0.629113218,1793,0.1660805,broward
G004,0.337931034,0.64045977,2175,0.228093645,broward
G005,0.292042042,0.68993994,1332,0.18028169,broward
G006,0.332600088,0.639683238,2273,0.20233463,broward
G007,0.308203991,0.67405765,451,0.235465116,broward
G008,0.20036513,0.774532177,2191,0.140180879,broward
G008,0.20036513,0.774532177,2191,0,broward
G009,0.145800317,0.833597464,631,0.235294118,broward
G010,0.438919583,0.533456108,1629,0.166964286,broward
G011,0.321185917,0.647930821,1619,0.187444346,broward
G012,0.321239607,0.65835223,1323,0.183128671,broward
G013,0.204368175,0.783151326,641,0.133802817,broward
G014,0.312347188,0.660757946,1636,0.217959528,broward
G015,0.299275362,0.684057971,1380,0.212652844,broward
G016,0.334653465,0.644356436,2525,0.176886792,broward
H001,0.133224579,0.847743339,1839,0.153169659,broward
H002,0.081830791,0.904299584,721,0.121327014,broward
H003,0.111297774,0.858462831,2381,0.139481924,broward
H004,0.133956386,0.845275182,963,0.143472023,broward
H005,0.088878327,0.893536122,2104,0.105940594,broward
H006,0.161875946,0.820726172,1322,0.16893733,broward
H007,0.131912059,0.856762159,1501,0.103541013,broward
H008,0.144499179,0.830049261,1218,0.173656232,broward
H009,0.146099291,0.829787234,705,0.145454545,broward
H010,0.156,0.828,250,0.3,broward
H011,0.168614357,0.808569839,1797,0.329068941,broward
J001,0.262987013,0.711850649,1232,0.191376255,broward
J002,0.289660616,0.676400947,1267,0.276560789,broward
J003,0.355932203,0.61633282,1298,0.178571429,broward
J004,0.23102981,0.73102981,1476,0.252916472,broward
J005,0.23392283,0.74437299,1244,0.295269168,broward
J006,0.253097345,0.722123894,565,0.250626566,broward
J007,0.218295218,0.762300762,1443,0.211151265,broward
J008,0.309392265,0.668508287,362,0.1625,broward
J009,0.298917569,0.68692756,1201,0.213389121,broward
J010,0.284120172,0.673819742,1165,0.193014706,broward
J011,0.27459554,0.691298645,2287,0.272571429,broward
J012,0.239448751,0.73844387,3483,0.14724883,broward
J013,0.222869629,0.761107065,1373,0.201516793,broward
J014,0.325520833,0.660590278,1152,0.133462282,broward
J015,0.311541566,0.660209847,1239,0.113264688,broward
J016,0.205940594,0.764356436,505,0.326300985,broward
J017,0.141950833,0.832672482,1261,0.164965986,broward
J018,0.275773196,0.696520619,1552,0.201528176,broward
J019,0.271365961,0.696493791,2738,0.228775456,broward
J020,0.193473193,0.780885781,858,0.180440771,broward
J020,0.193473193,0.780885781,858,0.14889336,broward
J021,0.316371681,0.66039823,1808,0.188287922,broward
J022,0.255305868,0.733458177,1602,0.065497679,broward
J023,0.338221815,0.626947754,1091,0.231884058,broward
J024,0.248009101,0.740614334,879,0.083788707,broward
K001,0.045731707,0.946138211,984,0.017396907,broward
K002,0.039800995,0.938308458,1005,0.012907609,broward
K003,0.058206607,0.930781332,1907,0.023809524,broward
K004,0.043848168,0.937827225,1528,0.034153005,broward
K005,0.039347409,0.948176583,1042,0.026385224,broward
K006,0.056719023,0.927574171,1146,0.041901188,broward
K007,0.030120482,0.958584337,1328,0.010897769,broward
K008,0.070524412,0.921338156,1106,0.085714286,broward
K009,0.116336634,0.872937294,1212,0.066229117,broward
K010,0.081395349,0.911627907,430,0.084278768,broward
K011,0.091054313,0.8985623,1252,0.047470005,broward
L001,0.188073394,0.790137615,3488,0.13919935,broward
L002,0.037934668,0.954689146,949,0.022760646,broward
L003,0.072599532,0.914519906,854,0.040102389,broward
L004,0.027769743,0.961238068,3457,0.025728679,broward
L005,0.03667263,0.953488372,1118,0.02510216,broward
L006,0.049422633,0.936720554,2165,0.03525641,broward
L007,0.120731707,0.857317073,820,0.064991334,broward
L008,0.038411458,0.951171875,1536,0.037053571,broward
L009,0.138451444,0.836614173,1524,0.108886719,broward
L010,0.144901065,0.834398782,3285,0.106319385,broward
L011,0.075126904,0.907614213,985,0.099337748,broward
L012,0.037756203,0.944983819,927,0.038709677,broward
L013,0.146792453,0.831698113,2650,0.049399199,broward
L014,0.013377926,0.97993311,897,0.005351171,broward
L015,0.010510511,0.977477477,666,0.005882353,broward
L016,0.027312775,0.960352423,1135,0.012,broward
L017,0.017094017,0.974358974,702,0.015518914,broward
L018,0.023636364,0.969090909,1100,0.010348584,broward
L019,0.032581454,0.949874687,399,0.033816425,broward
M001,0.345533499,0.613523573,1612,0.231569426,broward
M002,0.075741525,0.907838983,1888,0.086303284,broward
M003,0.072316905,0.91202211,2171,0.078806907,broward
M004,0.091610415,0.888138862,1037,0.101078167,broward
M005,0.184039088,0.79723127,1228,0.204009434,broward
M006,0.289655172,0.68137931,725,0.200383509,broward
M007,0.229747676,0.754316069,753,0.310377358,broward
M008,0.233552632,0.747532895,1216,0.349170006,broward
M009,0.226161369,0.746332518,1636,0.220131291,broward
M010,0.25,0.735294118,748,0.359095193,broward
M011,0.245059289,0.724637681,759,0.222527473,broward
M012,0.350356947,0.611202636,1821,0.206828885,broward
M013,0.170363798,0.799467613,1127,0.24168798,broward
M014,0.33353151,0.621284185,1682,0.20489174,broward
