"precinct","total_votes","pct_clinton","pct_trump","pct_hisp","county"
"67075",563,0.870337477797513,0.0852575488454707,0.0309405940594059,"nyc_2016_merged.csv"
"67076",638,0.869905956112853,0.0768025078369906,0.0370058873002523,"nyc_2016_merged.csv"
"67077",735,0.874829931972789,0.0789115646258503,0.0630749014454665,"nyc_2016_merged.csv"
"67078",624,0.862179487179487,0.094551282051282,0.0544303797468354,"nyc_2016_merged.csv"
"67079",455,0.857142857142857,0.107692307692308,0.0111464968152866,"nyc_2016_merged.csv"
"67080",728,0.884615384615385,0.0755494505494505,0.020812685827552,"nyc_2016_merged.csv"
"67081",534,0.868913857677903,0.0936329588014981,0.0147058823529412,"nyc_2016_merged.csv"
"67082",673,0.87369985141159,0.0832095096582467,0.0860335195530726,"nyc_2016_merged.csv"
"67083",783,0.88250319284802,0.086845466155811,0.0711743772241993,"nyc_2016_merged.csv"
"67084",469,0.861407249466951,0.0959488272921109,0.0293706293706294,"nyc_2016_merged.csv"
"67085",777,0.890604890604891,0.0707850707850708,0.0776605944391179,"nyc_2016_merged.csv"
"67086",761,0.897503285151117,0.0591327201051248,0.109734513274336,"nyc_2016_merged.csv"
"67087",699,0.896995708154506,0.0729613733905579,0.028169014084507,"nyc_2016_merged.csv"
"67088",875,0.874285714285714,0.0948571428571429,0.0234657039711191,"nyc_2016_merged.csv"
"67089",811,0.844636251541307,0.107274969173859,0.0344218887908208,"nyc_2016_merged.csv"
"67090",611,0.882160392798691,0.0834697217675941,0.0637149028077754,"nyc_2016_merged.csv"
"67091",571,0.877408056042032,0.0770577933450088,0.0235602094240838,"nyc_2016_merged.csv"
"67092",698,0.886819484240688,0.0802292263610315,0.0245726495726496,"nyc_2016_merged.csv"
"67093",509,0.886051080550098,0.0589390962671906,0.0228571428571429,"nyc_2016_merged.csv"
"67094",646,0.89938080495356,0.0665634674922601,0.0404949381327334,"nyc_2016_merged.csv"
"67095",477,0.842767295597484,0.117400419287212,0.034965034965035,"nyc_2016_merged.csv"
"67096",451,0.862527716186253,0.0975609756097561,0.0213523131672598,"nyc_2016_merged.csv"
"67097",463,0.909287257019438,0.0734341252699784,0.0319001386962552,"nyc_2016_merged.csv"
"67098",564,0.868794326241135,0.0939716312056738,0.0301837270341207,"nyc_2016_merged.csv"
"67099",473,0.898520084566596,0.0591966173361522,0.0173775671406003,"nyc_2016_merged.csv"
"68001",355,0.861971830985915,0.109859154929577,0.289445048966268,"nyc_2016_merged.csv"
"68002",325,0.870769230769231,0.0953846153846154,0.394623655913979,"nyc_2016_merged.csv"
"68003",565,0.842477876106195,0.0973451327433628,0.0915395284327323,"nyc_2016_merged.csv"
"68004",964,0.8350622406639,0.127593360995851,0.0722495894909688,"nyc_2016_merged.csv"
"68005",407,0.845208845208845,0.0909090909090909,0.0386029411764706,"nyc_2016_merged.csv"
"68006",328,0.890243902439024,0.0670731707317073,0.147388059701493,"nyc_2016_merged.csv"
"68007",311,0.826366559485531,0.128617363344051,0.0492505353319058,"nyc_2016_merged.csv"
"68008",527,0.76280834914611,0.197343453510436,0.00958083832335329,"nyc_2016_merged.csv"
"68009",456,0.824561403508772,0.118421052631579,0.0171184022824536,"nyc_2016_merged.csv"
"68010",436,0.793577981651376,0.149082568807339,0.0149501661129568,"nyc_2016_merged.csv"
"68011",717,0.803347280334728,0.152022315202232,0.0625,"nyc_2016_merged.csv"
"68012",500,0.836,0.12,0.0957446808510638,"nyc_2016_merged.csv"
"68013",226,0.871681415929204,0.084070796460177,0.237960339943343,"nyc_2016_merged.csv"
"68014",538,0.855018587360595,0.0836431226765799,0.11878453038674,"nyc_2016_merged.csv"
"68015",811,0.838471023427867,0.123304562268804,0.0911736178467507,"nyc_2016_merged.csv"
"68016",326,0.914110429447853,0.0705521472392638,0.46514745308311,"nyc_2016_merged.csv"
"68017",271,0.948339483394834,0.029520295202952,0.311578947368421,"nyc_2016_merged.csv"
"68018",333,0.933933933933934,0.045045045045045,0.290275761973875,"nyc_2016_merged.csv"
"68019",654,0.902140672782875,0.0596330275229358,0.421686746987952,"nyc_2016_merged.csv"
"68020",178,0.876404494382023,0.0730337078651685,0.221875,"nyc_2016_merged.csv"
"68021",479,0.935281837160752,0.0354906054279749,0.50501002004008,"nyc_2016_merged.csv"
"68022",407,0.899262899262899,0.0712530712530713,0.421652421652422,"nyc_2016_merged.csv"
"68023",621,0.933977455716586,0.035426731078905,0.4953095684803,"nyc_2016_merged.csv"
"68024",282,0.929078014184397,0.0460992907801418,0.331046312178388,"nyc_2016_merged.csv"
"68025",330,0.939393939393939,0.0484848484848485,0.413654618473896,"nyc_2016_merged.csv"
"68026",395,0.906329113924051,0.0810126582278481,0.385269121813031,"nyc_2016_merged.csv"
"68027",437,0.892448512585812,0.0732265446224256,0.355909694555113,"nyc_2016_merged.csv"
"68028",335,0.967164179104478,0.0208955223880597,0.455223880597015,"nyc_2016_merged.csv"
"68029",159,0.911949685534591,0.0817610062893082,0.488607594936709,"nyc_2016_merged.csv"
"68030",444,0.916666666666667,0.0563063063063063,0.537581699346405,"nyc_2016_merged.csv"
"68031",508,0.93503937007874,0.0295275590551181,0.196642685851319,"nyc_2016_merged.csv"
"68032",550,0.950909090909091,0.04,0.4189852700491,"nyc_2016_merged.csv"
"68033",621,0.908212560386473,0.0515297906602254,0.20327868852459,"nyc_2016_merged.csv"
"68034",530,0.932075471698113,0.0283018867924528,0.167748917748918,"nyc_2016_merged.csv"
"68035",366,0.939890710382514,0.0437158469945355,0.449905482041588,"nyc_2016_merged.csv"
"68036",578,0.960207612456747,0.0242214532871972,0.435168738898757,"nyc_2016_merged.csv"
"68037",429,0.920745920745921,0.0559440559440559,0.493438320209974,"nyc_2016_merged.csv"
"68038",236,0.872881355932203,0.076271186440678,0.42443729903537,"nyc_2016_merged.csv"
"68039",467,0.901498929336188,0.0663811563169165,0.394329896907216,"nyc_2016_merged.csv"
"68040",293,0.870307167235495,0.112627986348123,0.402792696025779,"nyc_2016_merged.csv"
"68041",673,0.907875185735513,0.0698365527488856,0.384898710865562,"nyc_2016_merged.csv"
"68042",227,0.947136563876652,0.0484581497797357,0.391231028667791,"nyc_2016_merged.csv"
"68043",351,0.897435897435897,0.0655270655270655,0.312934631432545,"nyc_2016_merged.csv"
"68044",384,0.932291666666667,0.0546875,0.514030612244898,"nyc_2016_merged.csv"
"68045",293,0.931740614334471,0.0409556313993174,0.461180124223602,"nyc_2016_merged.csv"
"68046",487,0.921971252566735,0.0616016427104723,0.346998535871157,"nyc_2016_merged.csv"
"68047",372,0.92741935483871,0.0564516129032258,0.424314660309893,"nyc_2016_merged.csv"
"68048",427,0.932084309133489,0.0562060889929742,0.395061728395062,"nyc_2016_merged.csv"
"68049",469,0.950959488272921,0.0319829424307036,0.382113821138211,"nyc_2016_merged.csv"
"68050",396,0.944444444444444,0.0404040404040404,0.228070175438596,"nyc_2016_merged.csv"
"68051",376,0.912234042553192,0.0771276595744681,0.19672131147541,"nyc_2016_merged.csv"
"68052",410,0.909756097560976,0.0585365853658537,0.176838810641628,"nyc_2016_merged.csv"
"68053",339,0.926253687315634,0.0471976401179941,0.233812949640288,"nyc_2016_merged.csv"
"68054",646,0.913312693498452,0.0619195046439628,0.424474187380497,"nyc_2016_merged.csv"
"68055",415,0.908433734939759,0.0530120481927711,0.336717428087986,"nyc_2016_merged.csv"
"68056",407,0.938574938574939,0.0417690417690418,0.349428208386277,"nyc_2016_merged.csv"
"68057",632,0.92879746835443,0.0363924050632911,0.184587813620072,"nyc_2016_merged.csv"
"68058",423,0.950354609929078,0.0354609929078014,0.186285714285714,"nyc_2016_merged.csv"
"68059",565,0.948672566371681,0.0353982300884956,0.236569274269557,"nyc_2016_merged.csv"
"68060",521,0.948176583493282,0.0287907869481766,0.207881773399015,"nyc_2016_merged.csv"
"68061",426,0.969483568075117,0.0164319248826291,0.355381165919283,"nyc_2016_merged.csv"
"68062",473,0.938689217758985,0.040169133192389,0.417124039517014,"nyc_2016_merged.csv"
"68063",640,0.94375,0.0390625,0.377122430741734,"nyc_2016_merged.csv"
"68064",287,0.933797909407665,0.0418118466898955,0.409691629955947,"nyc_2016_merged.csv"
"68065",337,0.908011869436202,0.0593471810089021,0.449275362318841,"nyc_2016_merged.csv"
"68066",532,0.960526315789474,0.0338345864661654,0.436672967863894,"nyc_2016_merged.csv"
"68067",284,0.943661971830986,0.0352112676056338,0.512861736334405,"nyc_2016_merged.csv"
"68068",382,0.931937172774869,0.0471204188481675,0.505882352941176,"nyc_2016_merged.csv"
"68069",413,0.929782082324455,0.0508474576271186,0.507602339181286,"nyc_2016_merged.csv"
"68070",333,0.936936936936937,0.0510510510510511,0.495798319327731,"nyc_2016_merged.csv"
"68071",538,0.905204460966543,0.0557620817843866,0.368055555555556,"nyc_2016_merged.csv"
"68072",491,0.89816700610998,0.0407331975560081,0.474940334128878,"nyc_2016_merged.csv"
"68073",421,0.902612826603325,0.0665083135391924,0.391176470588235,"nyc_2016_merged.csv"
"68074",487,0.91170431211499,0.0616016427104723,0.265804597701149,"nyc_2016_merged.csv"
"68075",421,0.893111638954869,0.0641330166270784,0.431578947368421,"nyc_2016_merged.csv"
"68076",462,0.893939393939394,0.0649350649350649,0.399198931909212,"nyc_2016_merged.csv"
"68077",321,0.881619937694704,0.059190031152648,0.379047619047619,"nyc_2016_merged.csv"
"68078",489,0.897750511247444,0.0511247443762781,0.303858520900322,"nyc_2016_merged.csv"
"68079",637,0.912087912087912,0.0408163265306122,0.402010050251256,"nyc_2016_merged.csv"
"68080",687,0.895196506550218,0.0713245997088792,0.113866967305524,"nyc_2016_merged.csv"
"68081",119,0.957983193277311,0.0252100840336134,0.0486111111111111,"nyc_2016_merged.csv"
"68082",588,0.954081632653061,0.0238095238095238,0.0951156812339332,"nyc_2016_merged.csv"
"68083",462,0.932900432900433,0.0432900432900433,0.107939339875112,"nyc_2016_merged.csv"
"68084",644,0.944099378881988,0.0357142857142857,0.243217960710945,"nyc_2016_merged.csv"
"68085",503,0.974155069582505,0.0198807157057654,0.191919191919192,"nyc_2016_merged.csv"
"68086",288,0.923611111111111,0.0381944444444444,0.183673469387755,"nyc_2016_merged.csv"
"68087",645,0.902325581395349,0.0542635658914729,0.353781512605042,"nyc_2016_merged.csv"
"68088",305,0.960655737704918,0.0327868852459016,0.426147704590818,"nyc_2016_merged.csv"
"68089",491,0.920570264765784,0.0529531568228106,0.417098445595855,"nyc_2016_merged.csv"
"68090",508,0.937007874015748,0.0433070866141732,0.371615312791783,"nyc_2016_merged.csv"
"68091",344,0.950581395348837,0.0406976744186047,0.390883977900552,"nyc_2016_merged.csv"
"68092",458,0.949781659388646,0.0305676855895196,0.370707070707071,"nyc_2016_merged.csv"
"68093",514,0.943579766536965,0.0389105058365759,0.359161349134002,"nyc_2016_merged.csv"
"68094",29,0.793103448275862,0.206896551724138,0.232558139534884,"nyc_2016_merged.csv"
"68097",495,0.95959595959596,0.0303030303030303,0.264925373134328,"nyc_2016_merged.csv"
"68098",254,0.913385826771654,0.0748031496062992,0.476764199655766,"nyc_2016_merged.csv"
"69001",463,0.876889848812095,0.0669546436285097,0.137931034482759,"nyc_2016_merged.csv"
"69002",406,0.864532019704433,0.083743842364532,0.12784588441331,"nyc_2016_merged.csv"
"69003",698,0.898280802292264,0.0630372492836676,0.257056451612903,"nyc_2016_merged.csv"
"69004",598,0.889632107023411,0.0668896321070234,0.0508905852417303,"nyc_2016_merged.csv"
"69005",503,0.874751491053678,0.0775347912524851,0.0634696755994358,"nyc_2016_merged.csv"
"69006",736,0.888586956521739,0.0760869565217391,0.0670794633642931,"nyc_2016_merged.csv"
"69007",587,0.86541737649063,0.0766609880749574,0.0179717586649551,"nyc_2016_merged.csv"
"69009",630,0.86031746031746,0.0904761904761905,0.0234192037470726,"nyc_2016_merged.csv"
"69010",724,0.874309392265193,0.0801104972375691,0.0239130434782609,"nyc_2016_merged.csv"
"69011",686,0.861516034985423,0.110787172011662,0.0491118077324974,"nyc_2016_merged.csv"
"69012",789,0.904942965779468,0.0621039290240811,0.244773519163763,"nyc_2016_merged.csv"
"69013",481,0.877338877338877,0.0831600831600832,0.119155354449472,"nyc_2016_merged.csv"
"69014",371,0.857142857142857,0.110512129380054,0.0642722117202268,"nyc_2016_merged.csv"
"69015",624,0.886217948717949,0.0705128205128205,0.112922002328289,"nyc_2016_merged.csv"
"69016",576,0.868055555555556,0.0954861111111111,0.245260663507109,"nyc_2016_merged.csv"
"69017",442,0.918552036199095,0.0520361990950226,0.236111111111111,"nyc_2016_merged.csv"
"69018",670,0.894029850746269,0.0626865671641791,0.100401606425703,"nyc_2016_merged.csv"
"69019",397,0.924433249370277,0.0503778337531486,0.200899550224888,"nyc_2016_merged.csv"
"69020",673,0.885586924219911,0.087667161961367,0.220767072029935,"nyc_2016_merged.csv"
"69021",704,0.889204545454545,0.0653409090909091,0.21580547112462,"nyc_2016_merged.csv"
"69022",629,0.899841017488076,0.0635930047694754,0.0263761467889908,"nyc_2016_merged.csv"
"69023",474,0.867088607594937,0.0864978902953586,0.0907617504051864,"nyc_2016_merged.csv"
"69024",565,0.886725663716814,0.0743362831858407,0.0742049469964664,"nyc_2016_merged.csv"
"69025",712,0.88061797752809,0.0814606741573034,0.0992438563327032,"nyc_2016_merged.csv"
"69026",570,0.908771929824561,0.0491228070175439,0.0267737617135207,"nyc_2016_merged.csv"
"69027",353,0.869688385269122,0.084985835694051,0.139630390143737,"nyc_2016_merged.csv"
"69028",292,0.914383561643836,0.0547945205479452,0.366171003717472,"nyc_2016_merged.csv"
"69029",695,0.912230215827338,0.0705035971223022,0.143809523809524,"nyc_2016_merged.csv"
"69030",562,0.893238434163701,0.0711743772241993,0.0900360144057623,"nyc_2016_merged.csv"
"69031",553,0.855334538878843,0.0904159132007233,0.0755148741418764,"nyc_2016_merged.csv"
"69032",642,0.890965732087227,0.0700934579439252,0.120567375886525,"nyc_2016_merged.csv"
"69033",728,0.885989010989011,0.081043956043956,0.0817263544536272,"nyc_2016_merged.csv"
"69034",709,0.874471086036671,0.0930888575458392,0.136945812807882,"nyc_2016_merged.csv"
"69035",248,0.834677419354839,0.108870967741935,0.0978520286396181,"nyc_2016_merged.csv"
"69036",101,0.920792079207921,0.0495049504950495,0.30635838150289,"nyc_2016_merged.csv"
"69037",301,0.887043189368771,0.0697674418604651,0.0751565762004175,"nyc_2016_merged.csv"
"69038",525,0.908571428571429,0.0628571428571429,0.110054347826087,"nyc_2016_merged.csv"
"69039",614,0.907166123778502,0.0684039087947883,0.118942731277533,"nyc_2016_merged.csv"
"69040",595,0.910924369747899,0.0756302521008403,0.112676056338028,"nyc_2016_merged.csv"
"69041",661,0.900151285930408,0.0605143721633888,0.0436363636363636,"nyc_2016_merged.csv"
"69042",537,0.86219739292365,0.100558659217877,0.043731778425656,"nyc_2016_merged.csv"
"69043",698,0.891117478510029,0.0716332378223496,0.0857142857142857,"nyc_2016_merged.csv"
"69044",612,0.895424836601307,0.0751633986928105,0.135427952329361,"nyc_2016_merged.csv"
"69045",702,0.849002849002849,0.10968660968661,0.0432989690721649,"nyc_2016_merged.csv"
"69046",774,0.888888888888889,0.0788113695090439,0.0721847930702599,"nyc_2016_merged.csv"
"69047",764,0.887434554973822,0.0798429319371728,0.0396678966789668,"nyc_2016_merged.csv"
"69048",557,0.92818671454219,0.0484739676840215,0.070221066319896,"nyc_2016_merged.csv"
"69049",559,0.894454382826476,0.0626118067978533,0.0498783454987835,"nyc_2016_merged.csv"
"69050",564,0.907801418439716,0.0567375886524823,0.0476190476190476,"nyc_2016_merged.csv"
"69051",514,0.896887159533074,0.0622568093385214,0.0368956743002544,"nyc_2016_merged.csv"
"69052",550,0.916363636363636,0.0490909090909091,0.174969623329283,"nyc_2016_merged.csv"
"69053",382,0.913612565445026,0.0654450261780105,0.404392764857881,"nyc_2016_merged.csv"
"69054",551,0.896551724137931,0.0744101633393829,0.354535974973931,"nyc_2016_merged.csv"
"69055",584,0.900684931506849,0.0684931506849315,0.197963800904977,"nyc_2016_merged.csv"
"69056",342,0.935672514619883,0.0409356725146199,0.437935843793584,"nyc_2016_merged.csv"
"69057",729,0.93278463648834,0.0507544581618656,0.379755434782609,"nyc_2016_merged.csv"
"69058",459,0.917211328976035,0.0392156862745098,0.212435233160622,"nyc_2016_merged.csv"
"69059",288,0.90625,0.0520833333333333,0.149659863945578,"nyc_2016_merged.csv"
"69060",639,0.89358372456964,0.0625978090766823,0.0805902383654938,"nyc_2016_merged.csv"
"69061",557,0.908438061041293,0.0538599640933573,0.0281879194630872,"nyc_2016_merged.csv"
"69062",572,0.912587412587413,0.0506993006993007,0.115281501340483,"nyc_2016_merged.csv"
"69063",773,0.92496765847348,0.0465717981888745,0.0742115027829314,"nyc_2016_merged.csv"
"69064",536,0.906716417910448,0.0503731343283582,0.026865671641791,"nyc_2016_merged.csv"
"69065",470,0.885106382978723,0.0680851063829787,0.0188679245283019,"nyc_2016_merged.csv"
"69066",249,0.899598393574297,0.072289156626506,0.312335958005249,"nyc_2016_merged.csv"
"69067",477,0.922431865828092,0.0482180293501048,0.409448818897638,"nyc_2016_merged.csv"
"69068",429,0.909090909090909,0.0652680652680653,0.33363309352518,"nyc_2016_merged.csv"
"69069",698,0.909742120343839,0.0515759312320917,0.10958904109589,"nyc_2016_merged.csv"
"69070",292,0.917808219178082,0.0616438356164384,0.165653495440729,"nyc_2016_merged.csv"
"69071",309,0.87378640776699,0.0711974110032362,0.223713646532438,"nyc_2016_merged.csv"
"69072",801,0.896379525593009,0.0611735330836454,0.0377184912603496,"nyc_2016_merged.csv"
"69073",706,0.89943342776204,0.0637393767705382,0.107389162561576,"nyc_2016_merged.csv"
"69074",524,0.904580152671756,0.066793893129771,0.34696261682243,"nyc_2016_merged.csv"
"69075",558,0.910394265232975,0.0448028673835125,0.303743315508021,"nyc_2016_merged.csv"
"69076",532,0.932330827067669,0.0488721804511278,0.387940841865757,"nyc_2016_merged.csv"
"69077",592,0.912162162162162,0.0506756756756757,0.211049723756906,"nyc_2016_merged.csv"
"69078",533,0.921200750469043,0.0431519699812383,0.059720457433291,"nyc_2016_merged.csv"
"69079",457,0.914660831509847,0.0568927789934354,0.304985337243402,"nyc_2016_merged.csv"
"69080",543,0.902394106813996,0.0534069981583794,0.385516506922258,"nyc_2016_merged.csv"
"69081",651,0.901689708141321,0.0691244239631336,0.208510638297872,"nyc_2016_merged.csv"
"69082",355,0.912676056338028,0.0450704225352113,0.0767326732673267,"nyc_2016_merged.csv"
"69083",748,0.92379679144385,0.0494652406417112,0.324300699300699,"nyc_2016_merged.csv"
"69084",515,0.914563106796117,0.054368932038835,0.284503631961259,"nyc_2016_merged.csv"
"69085",329,0.927051671732523,0.0303951367781155,0.0118764845605701,"nyc_2016_merged.csv"
"69086",686,0.91399416909621,0.0612244897959184,0.0525773195876289,"nyc_2016_merged.csv"
"69087",583,0.885077186963979,0.0686106346483705,0.0721518987341772,"nyc_2016_merged.csv"
"69088",132,0.909090909090909,0.0151515151515152,0.154320987654321,"nyc_2016_merged.csv"
"69089",477,0.974842767295597,0.0230607966457023,0.105263157894737,"nyc_2016_merged.csv"
"69090",696,0.875,0.0603448275862069,0.206762028608583,"nyc_2016_merged.csv"
"69091",465,0.903225806451613,0.0451612903225806,0.0657142857142857,"nyc_2016_merged.csv"
"69092",548,0.914233576642336,0.0383211678832117,0.0717821782178218,"nyc_2016_merged.csv"
"69093",743,0.901749663526245,0.0457604306864065,0.0372549019607843,"nyc_2016_merged.csv"
"69094",490,0.920408163265306,0.0224489795918367,0.0518934081346424,"nyc_2016_merged.csv"
"69095",647,0.911901081916538,0.0571870170015456,0.0421263791374122,"nyc_2016_merged.csv"
"69096",41,0.951219512195122,0,0.0319148936170213,"nyc_2016_merged.csv"
"69097",516,0.932170542635659,0.0271317829457364,0.067515923566879,"nyc_2016_merged.csv"
"69098",584,0.892123287671233,0.0445205479452055,0.125874125874126,"nyc_2016_merged.csv"
"69099",639,0.882629107981221,0.0704225352112676,0.0511627906976744,"nyc_2016_merged.csv"
"70001",732,0.930327868852459,0.0314207650273224,0.11614730878187,"nyc_2016_merged.csv"
"70002",410,0.939024390243902,0.0317073170731707,0.127659574468085,"nyc_2016_merged.csv"
"70003",711,0.938115330520394,0.0281293952180028,0.132326820603908,"nyc_2016_merged.csv"
"70004",672,0.952380952380952,0.0119047619047619,0.0930674264007597,"nyc_2016_merged.csv"
"70005",722,0.922437673130194,0.0429362880886427,0.0915094339622641,"nyc_2016_merged.csv"
"70006",470,0.925531914893617,0.0425531914893617,0.121661721068249,"nyc_2016_merged.csv"
"70007",552,0.945652173913043,0.0271739130434783,0.0715686274509804,"nyc_2016_merged.csv"
"70008",548,0.943430656934307,0.031021897810219,0.0951276102088167,"nyc_2016_merged.csv"
"70009",669,0.947683109118087,0.0254110612855007,0.100340136054422,"nyc_2016_merged.csv"
"70010",709,0.93935119887165,0.0366713681241185,0.0849557522123894,"nyc_2016_merged.csv"
"70011",583,0.941680960548885,0.0257289879931389,0.102247191011236,"nyc_2016_merged.csv"
"70012",584,0.943493150684932,0.023972602739726,0.142857142857143,"nyc_2016_merged.csv"
"70013",440,0.956818181818182,0.0227272727272727,0.110271903323263,"nyc_2016_merged.csv"
"70014",518,0.947876447876448,0.0250965250965251,0.092896174863388,"nyc_2016_merged.csv"
"70015",420,0.947619047619048,0.0214285714285714,0.0807754442649435,"nyc_2016_merged.csv"
"70016",663,0.942684766214178,0.0226244343891403,0.0947826086956522,"nyc_2016_merged.csv"
"70017",342,0.944444444444444,0.0116959064327485,0.0640394088669951,"nyc_2016_merged.csv"
"70018",364,0.945054945054945,0.0302197802197802,0.149078726968174,"nyc_2016_merged.csv"
"70019",728,0.947802197802198,0.0206043956043956,0.0899653979238754,"nyc_2016_merged.csv"
"70020",539,0.955473098330241,0.0241187384044527,0.0817661488143908,"nyc_2016_merged.csv"
"70021",581,0.95697074010327,0.0223752151462995,0.0648936170212766,"nyc_2016_merged.csv"
"70022",590,0.947457627118644,0.0271186440677966,0.0668824163969795,"nyc_2016_merged.csv"
"70023",615,0.951219512195122,0.0195121951219512,0.096569250317662,"nyc_2016_merged.csv"
"70024",289,0.934256055363322,0.0242214532871972,0.0721461187214612,"nyc_2016_merged.csv"
"70025",573,0.956369982547993,0.0261780104712042,0.175639894086496,"nyc_2016_merged.csv"
"70026",751,0.932090545938748,0.0279627163781625,0.0772855796418473,"nyc_2016_merged.csv"
"70027",502,0.920318725099602,0.0358565737051793,0.0977722772277228,"nyc_2016_merged.csv"
"70028",600,0.951666666666667,0.0216666666666667,0.104733131923464,"nyc_2016_merged.csv"
"70029",671,0.949329359165425,0.0312965722801788,0.126397248495271,"nyc_2016_merged.csv"
"70030",691,0.963820549927641,0.020260492040521,0.205150976909414,"nyc_2016_merged.csv"
"70031",447,0.946308724832215,0.0223713646532438,0.180459770114943,"nyc_2016_merged.csv"
"70032",382,0.965968586387435,0.0104712041884817,0.179945054945055,"nyc_2016_merged.csv"
"70033",559,0.966010733452594,0.0161001788908766,0.0754936120789779,"nyc_2016_merged.csv"
"70034",564,0.946808510638298,0.0265957446808511,0.0687022900763359,"nyc_2016_merged.csv"
"70035",499,0.965931863727455,0.0120240480961924,0.0802139037433155,"nyc_2016_merged.csv"
"70036",588,0.962585034013605,0.0170068027210884,0.0579545454545455,"nyc_2016_merged.csv"
"70037",608,0.958881578947368,0.0197368421052632,0.205248359887535,"nyc_2016_merged.csv"
"70038",368,0.96195652173913,0.0244565217391304,0.207386363636364,"nyc_2016_merged.csv"
"70039",348,0.945402298850575,0.0316091954022989,0.197058823529412,"nyc_2016_merged.csv"
"70040",697,0.962697274031564,0.0114777618364419,0.0318650421743205,"nyc_2016_merged.csv"
"70041",668,0.955089820359281,0.0209580838323353,0.0334378265412748,"nyc_2016_merged.csv"
"70042",465,0.961290322580645,0.010752688172043,0.0564903846153846,"nyc_2016_merged.csv"
"70043",725,0.95448275862069,0.0151724137931034,0.0755555555555556,"nyc_2016_merged.csv"
"70044",633,0.930489731437599,0.0221169036334913,0.0578947368421053,"nyc_2016_merged.csv"
"70045",553,0.949367088607595,0.0253164556962025,0.0732984293193717,"nyc_2016_merged.csv"
"70046",657,0.963470319634703,0.0136986301369863,0.0479233226837061,"nyc_2016_merged.csv"
"70047",457,0.943107221006565,0.0196936542669584,0.0593103448275862,"nyc_2016_merged.csv"
"70048",679,0.958762886597938,0.0250368188512518,0.108411214953271,"nyc_2016_merged.csv"
"70049",626,0.934504792332268,0.0255591054313099,0.106031128404669,"nyc_2016_merged.csv"
"70050",607,0.945634266886326,0.0214168039538715,0.0492341356673961,"nyc_2016_merged.csv"
"70051",338,0.928994082840237,0.0384615384615385,0.0721247563352826,"nyc_2016_merged.csv"
"70052",523,0.950286806883365,0.017208413001912,0.0756013745704467,"nyc_2016_merged.csv"
"70053",711,0.957805907172996,0.0225035161744023,0.0830223880597015,"nyc_2016_merged.csv"
"70054",620,0.967741935483871,0.0129032258064516,0.0466377440347072,"nyc_2016_merged.csv"
"70055",467,0.967880085653105,0.0214132762312634,0.043778801843318,"nyc_2016_merged.csv"
"70056",364,0.972527472527473,0.0137362637362637,0.0389294403892944,"nyc_2016_merged.csv"
"70057",406,0.963054187192118,0.00985221674876847,0.119143239625167,"nyc_2016_merged.csv"
"70058",463,0.958963282937365,0.0129589632829374,0.0753828032979976,"nyc_2016_merged.csv"
"70059",369,0.953929539295393,0.032520325203252,0.127891156462585,"nyc_2016_merged.csv"
"70060",544,0.961397058823529,0.0275735294117647,0.156570363466915,"nyc_2016_merged.csv"
"70061",580,0.972413793103448,0.0189655172413793,0.204798628963153,"nyc_2016_merged.csv"
"70062",645,0.947286821705426,0.0263565891472868,0.157063197026022,"nyc_2016_merged.csv"
"70063",583,0.936535162950257,0.0308747855917667,0.185147507629705,"nyc_2016_merged.csv"
"70064",36,0.944444444444444,0.0277777777777778,0.0476190476190476,"nyc_2016_merged.csv"
"70065",608,0.912828947368421,0.0197368421052632,0.046286329386437,"nyc_2016_merged.csv"
"70067",681,0.90014684287812,0.0469897209985316,0.226499552372426,"nyc_2016_merged.csv"
"70068",529,0.907372400756144,0.054820415879017,0.148989898989899,"nyc_2016_merged.csv"
"70069",280,0.928571428571429,0.0392857142857143,0.37280701754386,"nyc_2016_merged.csv"
"70070",197,0.923857868020305,0.050761421319797,0.333333333333333,"nyc_2016_merged.csv"
"70071",589,0.935483870967742,0.0390492359932088,0.433126660761736,"nyc_2016_merged.csv"
"70072",550,0.934545454545455,0.0454545454545455,0.401376146788991,"nyc_2016_merged.csv"
"70073",551,0.936479128856624,0.0362976406533575,0.2671875,"nyc_2016_merged.csv"
"70074",782,0.939897698209719,0.020460358056266,0.08712715855573,"nyc_2016_merged.csv"
"70075",713,0.932678821879383,0.0196353436185133,0.152478952291862,"nyc_2016_merged.csv"
"70076",519,0.959537572254335,0.0269749518304432,0.323251417769376,"nyc_2016_merged.csv"
"70077",374,0.949197860962567,0.0294117647058824,0.360570687418936,"nyc_2016_merged.csv"
"70078",374,0.949197860962567,0.0267379679144385,0.474967907573813,"nyc_2016_merged.csv"
"70079",654,0.94954128440367,0.0259938837920489,0.625,"nyc_2016_merged.csv"
"70080",575,0.937391304347826,0.0365217391304348,0.603116406966086,"nyc_2016_merged.csv"
"70081",524,0.881679389312977,0.083969465648855,0.60337552742616,"nyc_2016_merged.csv"
"70082",452,0.902654867256637,0.0730088495575221,0.534704370179949,"nyc_2016_merged.csv"
"70083",351,0.874643874643875,0.0826210826210826,0.39010989010989,"nyc_2016_merged.csv"
"70084",473,0.917547568710359,0.0465116279069767,0.567022538552788,"nyc_2016_merged.csv"
"70085",663,0.930618401206637,0.0407239819004525,0.274784482758621,"nyc_2016_merged.csv"
